circumplex.arousal_custom,circumplex.valence_custom,activity_mean,call_custom,sms_custom,week_day_custom,mood_1_day_before,mood_2_day_before,mood_3_day_before,screen_mean,screen_sum,screen_len,appCat.builtin_mean,appCat.builtin_sum,appCat.builtin_len,appCat.communication_mean,appCat.communication_sum,appCat.communication_len,appCat.entertainment_mean,appCat.entertainment_sum,appCat.entertainment_len,appCat.finance_mean,appCat.finance_sum,appCat.finance_len,appCat.game_mean,appCat.game_sum,appCat.game_len,appCat.office_mean,appCat.office_sum,appCat.office_len,appCat.other_mean,appCat.other_sum,appCat.other_len,appCat.social_mean,appCat.social_sum,appCat.social_len,appCat.travel_mean,appCat.travel_sum,appCat.travel_len,appCat.unknown_mean,appCat.unknown_sum,appCat.unknown_len,appCat.utilities_mean,appCat.utilities_sum,appCat.utilities_len,appCat.weather_mean,appCat.weather_sum,appCat.weather_len,mood,id
0.4666666666666666,1.0,0.37896825396825434,0.5238095238095238,1.0,1,7.0,7.2,7.2,101.62334998846052,2032.46699976921,20,12.408787234042551,583.213,47,83.04289473684211,1577.8150000000003,19,0,0,0,0,0,0,0,0,0,9.064,9.064,1,8.031,8.031,1,101.56700000000001,203.13400000000001,2,0,0,0,0,0,0,0,0,0,0,0,0,7.2,AS14.15
0.19999999999999998,0.8888888888888888,5.112073261113637,0.6666666666666666,0,1,7.0,6.6,6.666666666666667,247.84413558749827,29245.60799932479,118,13.641132275132275,2578.1739999999995,189,28.53891780821918,2083.341,73,11.180404761904763,469.57699999999994,42,15.448599999999999,77.243,5,0,0,0,0,0,0,16.146812500000003,258.34900000000005,16,26.322681818181817,579.0989999999999,22,0,0,0,0,0,0,27.381066666666666,410.716,15,0,0,0,6.8,AS14.31
0.18333333333333335,0.2833333333333333,0,1.0,1.0,1,7.0,6.8,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.75,AS14.26
-0.08333333333333333,0.3333333333333333,2.7092441103373677,0.5333333333333333,0.75,1,7.0,8.0,7.0,71.48042341502939,15868.653998136524,222,15.257970588235295,1037.5420000000001,68,42.84760427807486,8012.502000000003,187,24.17537160120846,8002.048000000004,331,0,0,0,0,0,0,56.2145,112.429,2,10.8913,217.82599999999996,20,61.324,61.324,1,63.843399999999995,319.217,5,0,0,0,5.024,5.024,1,0,0,0,8.0,AS14.32
-0.6666666666666666,0.95,1.3386732014742602,0.6666666666666666,0,2,7.0,7.2,7.0,59.84087820160086,18670.353998899463,312,34.80357831325302,2888.697000000001,83,43.2868896797153,12163.615999999998,281,7.419292817679557,1342.8919999999996,181,0,0,0,0,0,0,0,0,0,14.657333333333332,571.636,39,74.447,1191.152,16,0,0,0,21.3468,533.6700000000001,25,8.154250000000001,32.617000000000004,4,0,0,0,7.5,AS14.05
0.13333333333333333,1.0,1.9954492248252789,0.5,1.0,2,7.8,7.8,7.4,37.11143848271775,11764.325999021528,317,226.3204042553191,21274.118,94,14.787135869565217,2720.833,184,36.66813942307692,7626.973,208,15.402166666666668,184.82600000000002,12,0,0,0,4.132285714285714,28.926,7,29.19653846153846,1138.6650000000002,39,0,0,0,27.072499999999998,54.144999999999996,2,167.8505,335.701,2,14.598500000000001,29.197000000000003,2,0,0,0,7.6,AS14.03
0.13333333333333333,0.6,1.8465819930122584,0.5555555555555556,0.55,2,7.0,7.4,7.0,40.1460995792848,9675.209998607637,241,10.841362666666667,4065.5109999999977,375,29.460637254901958,3004.985000000001,102,0,0,0,0,0,0,43.23394736842105,821.4450000000003,19,0,0,0,17.8601,357.2019999999999,20,63.37905357142858,3549.2270000000003,56,53.2335,106.467,2,0,0,0,0,0,0,0,0,0,7.4,AS14.27
-1.025,0.9,1.0935523318983298,0,0,2,7.5,7.333333333333333,7.0,44.041853198217716,4800.561998605732,109,24.860726708074537,4002.577000000002,161,54.76891666666666,1314.454,24,0,0,0,8.059,8.059,1,0,0,0,3.011,3.011,1,9.813875,157.02200000000002,16,28.22771428571428,197.59399999999997,7,0,0,0,0,0,0,0,0,0,0,0,0,7.4,AS14.14
0.25,0.35,3.49643102667806,0.53125,0.6666666666666666,2,6.5,5.4,6.0,72.3558518557882,35164.94400191306,486,7.974698539176627,6004.9479999999985,753,42.56090196078431,6511.817999999994,153,59.765761904761895,3765.2429999999995,63,23.82890909090909,262.118,11,4.009,4.009,1,65.58022222222223,1770.666,27,11.177599999999998,223.55200000000002,20,69.94092356687898,10980.725000000004,157,29.148063291139238,2302.6970000000006,79,0,0,0,0,0,0,0,0,0,6.2,AS14.12
-0.18333333333333335,0.525,2.3866479925303454,0.8888888888888888,1.0,2,7.25,7.6,6.2,53.06590055233867,19209.855999946598,362,33.04126865671642,2213.7649999999994,67,29.220849372384937,6983.782999999999,239,10.45146472392638,6814.354999999997,652,20.723142857142854,145.06199999999998,7,128.0055,256.011,2,2.02,4.04,2,13.670363636363636,300.748,22,74.13914285714284,518.9739999999999,7,38.77767391304348,1783.773,46,40.1235,80.247,2,6.3355999999999995,63.355999999999995,10,32.864,32.864,1,7.5,AS14.09
-0.3333333333333333,0.45,2.971691754590857,0.6666666666666666,0,2,7.0,7.2,6.8,82.48427463076008,27632.232001304623,335,42.44742372881357,2504.3979999999997,59,45.820559027777776,13196.321,288,7.271845659163986,4523.0880000000025,622,0,0,0,235.10857142857142,1645.76,7,55.666666666666664,167.0,3,10.813999999999998,216.28000000000003,20,73.6153652173913,8465.766999999998,115,57.28526666666666,859.2789999999999,15,0,0,0,0,0,0,0,0,0,7.0,AS14.06
-0.6833333333333332,0.15,6.951174066548661,0.6,1.0,2,6.4,5.75,6.4,41.74708744793513,26258.9180047512,629,11.2237418699187,5522.080999999998,492,30.13578167115903,11180.374999999998,371,59.37155319148937,2790.4630000000006,47,0,0,0,0,0,0,0,0,0,14.600655172413795,423.41900000000004,29,14.110692307692307,733.7559999999999,52,25.22732142857143,706.365,28,0,0,0,0,0,0,0,0,0,7.4,AS14.02
-0.22222222222222224,0.41666666666666663,2.222755156431923,0.8333333333333334,1.0,2,6.2,6.4,6.5,82.44698448611585,58454.912000656135,709,30.510757615894043,23035.622000000018,755,41.69125544267054,28725.27499999998,689,59.14726388888889,4258.602999999999,72,14.727772727272729,324.011,22,0,0,0,90.481,90.481,1,19.33359615384615,1005.3469999999998,52,56.10209937888199,9032.437999999998,161,26.090571428571426,365.268,14,0,0,0,15.1331568627451,771.7910000000002,51,0,0,0,6.8,AS14.01
0.75,1.0,0.7972463128713132,0.5357142857142857,1.0,2,7.2,7.2,7.2,104.41043478509654,2401.44000005722,23,15.575509433962266,825.5020000000001,53,78.91561904761906,1657.2280000000003,21,0,0,0,0,0,0,0,0,0,9.064,9.064,1,8.031,8.031,1,83.43933333333334,250.318,3,0,0,0,0,0,0,0,0,0,0,0,0,7.8,AS14.15
0.012500000000000011,0.8875,2.9937289109066327,1.0,1.0,2,7.0,7.2,7.5,77.73080138147691,22697.394003391255,292,9.937783333333334,2981.3349999999987,300,25.44650561797752,4529.478000000002,178,128.28510204081633,6285.969999999999,49,0,0,0,0,0,0,38.585142857142856,270.096,7,16.529766666666667,495.8929999999999,30,47.47376344086021,4415.059999999999,93,15.251263157894737,289.774,19,0,0,0,13.040000000000001,91.28,7,0,0,0,7.0,AS14.17
-0.6,1.05,4.170265013448669,1.0,0.7142857142857143,2,7.8,7.6,7.4,54.05682833675467,39677.71199917792,734,16.949379310344828,2949.191999999999,174,57.46989349775785,51263.14500000007,892,81.854,1800.788,22,0,0,0,0,0,0,0,0,0,14.440377777777778,649.817,45,28.166170212765962,1323.8099999999997,47,0,0,0,0,0,0,0,0,0,0,0,0,6.8,AS14.13
0.37083333333333335,0.4708333333333333,0.294127680311891,0.75,0,2,7.0,6.666666666666667,6.5,41.53059090484274,4568.3649995327005,110,11.991400000000002,839.398,70,20.341575342465756,1484.9350000000002,73,37.195499999999996,148.78199999999998,4,9.424875,75.399,8,546.803,546.803,1,0,0,0,7.755344827586207,224.90499999999997,29,76.88866666666667,1153.33,15,46.717000000000006,93.43400000000001,2,0,0,0,0,0,0,0,0,0,7.0,AS14.20
-0.25,0.8,2.458094850782306,0.4848484848484848,0,2,7.0,6.6,7.6,42.230537264019844,10768.787002325058,255,12.77767049808429,3334.971999999999,261,27.707479166666666,6649.794999999998,240,0,0,0,0,0,0,183.365,183.365,1,0,0,0,15.647380952380956,328.59499999999997,21,26.70775,320.493,12,0,0,0,0,0,0,0,0,0,0,0,0,8.0,AS14.19
0.45,0.6666666666666666,4.4784812444900455,0.55,0,2,6.8,6.6,6.666666666666667,250.04205714123586,35005.88799977301,140,14.742083636363637,4054.0730000000012,275,31.19053333333334,2807.1479999999997,90,11.95184210526316,681.2549999999999,57,13.212833333333334,79.277,6,0,0,0,55.169666666666664,331.018,6,15.94025,382.56600000000003,24,26.322681818181817,579.0989999999999,22,8.542333333333334,51.254000000000005,6,0,0,0,26.7618,535.236,20,0,0,0,7.4,AS14.31
-0.6,0.9,2.1373628054092677,0.6666666666666666,0,2,7.8,8.0,7.6,111.20508172764224,46261.31399869919,416,8.739340996168583,4561.936000000001,522,45.21536274509804,13835.900999999993,306,189.45325000000003,16671.886000000006,88,40.6054,406.054,10,0,0,0,35.00933333333334,105.028,3,43.57623529411764,2222.388,51,90.79632835820895,6083.354000000001,67,37.928000000000004,75.85600000000001,2,60.06419999999999,600.642,10,6.825303030303031,225.23499999999999,33,0,0,0,8.0,AS14.30
-0.3,0.825,1.918677449587129,1.0,1.0,2,8.0,7.25,8.5,59.67900812432049,14681.035998582842,246,9.19280357142857,514.7969999999999,56,25.904329896907218,5025.440000000001,194,29.848166666666668,179.089,6,0,0,0,0,0,0,8.438533783783782,2497.8059999999987,296,21.589285714285715,453.375,21,98.4352142857143,6890.464999999998,70,79.04073333333334,1185.611,15,0,0,0,4.708666666666667,14.126000000000001,3,0,0,0,8.2,AS14.29
-0.375,0.6125,2.5538773939980457,0.8333333333333334,0,2,5.75,8.0,6.8,74.75326978731499,41562.81800174714,556,14.116369970559372,14384.581,1019,44.549328671328674,12741.108000000002,286,68.08885000000001,2723.554,40,15.06282608695652,346.4449999999999,23,65.07166666666667,390.43,6,0,0,0,13.931499999999998,362.219,26,51.73753500000001,10347.507,200,42.29938461538462,549.892,13,9.6995,19.399,2,13.576968421052634,1289.811999999999,95,31.71166666666667,190.27,6,7.6,AS14.28
0.16249999999999998,0.6,2.7092441103373677,0.65,0.5833333333333334,2,8.0,8.0,7.0,72.19842750432326,19421.376998662952,269,24.45202197802198,2225.1340000000005,91,44.0601,9252.621000000005,210,22.585432989690723,8763.148,388,0,0,0,0,0,0,56.2145,112.429,2,12.064806451612903,374.0089999999999,31,130.056,260.112,2,63.843399999999995,319.217,5,0,0,0,5.024,5.024,1,0,0,0,8.4,AS14.32
0.6875,1.0,7.023205634256207,0.5,1.0,2,7.0,7.0,7.0,60.28262820508745,42318.40499997139,702,19.557350364963504,5358.714000000002,274,33.59109504132231,24387.134999999977,726,134.73724050632913,10644.242000000004,79,0,0,0,52.438217391304356,1206.079,23,0,0,0,20.494357142857147,286.921,14,22.6506,113.253,5,24.671266666666668,370.069,15,15.909833333333333,190.918,12,8.700333333333333,26.101,3,0,0,0,6.5,AS14.23
0.3875,0.4625,0,0.625,1.0,2,6.75,6.8,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,AS14.26
-0.3833333333333333,0.39999999999999997,1.6787262376663137,0.7777777777777778,0.7,2,7.0,6.5,6.2,86.37580150254207,23062.339001178734,267,13.621675373134329,3650.6090000000017,268,31.31446096654275,8423.59,269,266.7285,5868.027000000001,22,0,0,0,0,0,0,0,0,0,24.32425,389.18800000000005,16,121.87107692307694,3168.648,26,66.54814285714286,465.83700000000005,7,150.612,150.612,1,363.429,363.429,1,0,0,0,6.0,AS14.07
0.15,1.261111111111111,1.318702298694847,1.0,0,2,7.0,7.5,7.0,41.78009016201147,5097.1709997654,122,7.993807692307692,207.83900000000006,26,29.42046031746032,3706.978,126,0,0,0,0,0,0,0,0,0,0,0,0,6.787884615384617,176.48499999999999,26,41.73208695652174,2879.5139999999997,69,0,0,0,0,0,0,14.910499999999999,59.641999999999996,4,0,0,0,7.4,AS14.08
-0.2333333333333333,0.7111111111111111,1.0782300013585007,0.625,1.0,2,7.0,6.2,6.25,105.94430613031196,5191.271000385286,49,7.804336734693877,764.8249999999994,98,46.767162790697675,2010.9879999999998,43,554.05475,2216.219,4,20.066,20.066,1,0,0,0,0,0,0,8.379166666666666,50.275,6,27.949000000000005,363.33700000000005,13,4.944,9.888,2,0,0,0,0,0,0,0,0,0,7.0,AS14.16
0.5166666666666667,0.6166666666666667,0,0.625,1.0,3,8.0,6.75,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.75,AS14.26
-0.475,0.4666666666666667,2.9696034755815197,0.7777777777777778,0.7,3,6.0,6.5,6.2,94.04261468528607,30751.935002088543,327,13.535791277258566,4344.989000000003,321,32.33894524495677,11221.614000000003,347,285.28355172413796,8273.223000000002,29,0,0,0,0,0,0,0,0,0,25.06715,501.3430000000001,20,120.13105,4805.242,40,66.54814285714286,465.83700000000005,7,150.612,150.612,1,182.2155,364.431,2,0,0,0,6.75,AS14.07
0.3833333333333333,0.35555555555555557,3.57135579006993,0.5833333333333334,0.6666666666666666,3,6.2,6.5,5.4,56.61714000225067,22646.85600090027,400,8.898262214983712,5463.532999999997,614,35.453999999999986,4219.025999999999,119,64.86556862745097,3308.1440000000002,51,13.203666666666669,39.611000000000004,3,4.009,4.009,1,76.2868888888889,1373.164,18,9.642526315789473,183.20799999999997,19,76.73634234234233,8517.733999999999,111,29.571259740259734,2276.9870000000005,77,0,0,0,0,0,0,0,0,0,6.25,AS14.12
0.13333333333333333,0.39999999999999997,2.155609770790036,0.6666666666666666,0.45,3,7.4,7.0,7.4,45.32409771024599,13914.497997045517,307,9.541502040816326,4675.335999999996,490,33.05496350364963,4528.529999999999,137,0,0,0,0,0,0,42.36192307692308,1101.4100000000005,26,0,0,0,17.020041666666668,408.48099999999994,24,59.87649425287358,5209.255000000002,87,53.2335,106.467,2,0,0,0,19.125,19.125,1,12.737,25.474,2,7.0,AS14.27
0.21666666666666665,0.7999999999999999,1.9986064885732748,0.45,0.75,3,8.4,8.0,8.0,64.91606451191784,18111.581998825073,279,26.339430232558136,2265.191,86,50.538914999999996,10107.783,200,18.2987385786802,7209.703000000008,394,0,0,0,0,0,0,58.17,58.17,1,12.645178571428572,354.0649999999999,28,112.25425,449.017,4,69.09649999999999,414.57899999999995,6,0,0,0,5.024,5.024,1,0,0,0,7.6,AS14.32
0.7333333333333334,0.75,0.5498979760904104,0.65,1.0,3,7.8,7.2,7.2,59.46465002298354,1189.2930004596706,20,19.099124999999997,763.965,40,33.6198125,537.9169999999999,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.0985,236.197,2,0,0,0,0,0,0,0,0,0,0,0,0,6.2,AS14.15
-0.48333333333333334,0.6,2.452215589831284,1.0,0.6666666666666666,3,8.2,8.0,7.25,66.93972695728209,19613.339998483654,293,8.85525,531.3149999999999,60,30.950346666666665,6963.828000000001,225,34.413199999999996,172.06599999999997,5,0,0,0,0,0,0,7.821486153846155,2541.983000000003,325,18.061684210526316,343.172,19,83.2226090909091,9154.487000000001,110,79.04073333333334,1185.611,15,0,0,0,0,0,0,0,0,0,7.75,AS14.29
-0.6,1.0,1.7430339848513923,0.6666666666666666,0,3,8.0,7.8,8.0,122.00147353839075,43798.52900028228,359,10.356811839323464,4898.771999999999,473,45.073577946768054,11854.351,263,196.96945679012344,15954.525999999998,81,49.12575,393.006,8,335.45966666666664,1006.3789999999999,3,28.77525,115.101,4,32.98115217391304,1517.1329999999994,46,97.69425,5861.655000000002,60,37.928000000000004,75.85600000000001,2,38.344750000000005,306.75800000000004,8,7.436588235294118,252.84400000000002,34,32.50166666666667,97.50500000000001,3,8.0,AS14.30
-0.26666666666666666,0.7333333333333334,2.928432539974105,0.7272727272727273,1.0,3,8.0,7.0,6.6,43.111136888823125,11338.229001760483,263,12.795056390977443,3403.484999999999,266,27.589047244094488,7007.6179999999995,254,0,0,0,0,0,0,60.163666666666664,360.98199999999997,6,0,0,0,16.221904761904767,340.66,21,45.46266666666667,272.776,6,0,0,0,0,0,0,0,0,0,0,0,0,7.25,AS14.19
-0.3416666666666667,0.7833333333333333,1.0782300013585007,0.625,1.0,3,7.0,6.2,6.25,90.63696000099183,6797.7720000743875,75,8.807703703703703,1189.0399999999993,135,37.965898550724646,2619.6470000000013,69,227.54181818181817,2502.96,11,20.066,20.066,1,0,0,0,0,0,0,8.421875,67.375,8,28.65911764705882,487.20500000000004,17,4.944,9.888,2,0,0,0,19.138,19.138,1,5.22,5.22,1,6.75,AS14.16
0.6,0.6666666666666666,4.545563974298056,0.55,0,3,7.4,6.8,6.6,268.49770642201827,29266.249999999993,109,17.5426640625,4490.922000000004,256,32.08164935064935,2470.287,77,12.236925925925924,660.794,54,18.78825,75.153,4,0,0,0,55.169666666666664,331.018,6,20.76570588235294,353.01699999999994,17,34.126333333333335,307.137,9,8.542333333333334,51.254000000000005,6,0,0,0,24.432294117647057,415.34900000000005,17,0,0,0,6.6,AS14.31
0.75,1.0,6.34763104050495,0.4,1.0,3,6.5,7.0,7.0,47.855539193629085,40294.36400103569,842,13.219102339181287,4520.933000000003,342,31.7856998689384,24252.489,763,109.67983908045976,9542.145999999997,87,0,0,0,44.511384615384614,1157.296,26,0,0,0,17.686176470588236,300.66499999999996,17,21.335636363636365,234.692,11,37.424,224.544,6,17.067454545454545,187.742,11,4.011,4.011,1,0,0,0,7.0,AS14.23
-0.39999999999999997,0.9875,3.0638063586554587,1.0,0.7142857142857143,3,6.8,7.8,7.6,62.533321822644005,39833.72600102423,637,22.54957954545455,3968.7259999999997,176,48.342836653386456,36402.155999999944,753,81.07208333333334,1945.73,24,0,0,0,0,0,0,0,0,0,12.684942307692305,659.617,52,21.7175,1042.4400000000005,48,56.6804,283.402,5,52.811749999999996,211.24699999999999,4,0,0,0,0,0,0,6.25,AS14.13
-0.475,0.6833333333333332,2.4310303028965814,1.0,0,3,7.6,5.75,8.0,76.11437579730007,35849.87100052834,471,14.821048,12968.417000000007,875,45.40818930041152,11034.189999999993,243,51.605128205128196,2012.6,39,11.991,71.946,6,83.169,499.014,6,0,0,0,13.216458333333334,317.195,24,57.98923780487805,9510.234999999999,164,35.432545454545455,389.7579999999999,11,13.495666666666667,40.487,3,13.378566037735846,709.0640000000001,53,25.04416666666667,150.26500000000001,6,7.2,AS14.28
-0.45,0.45000000000000007,3.5661144849233004,0.8333333333333334,0,3,7.0,7.0,7.2,96.65169921610507,24742.8349993229,256,53.856653061224485,2638.975999999999,49,45.54607511737088,9701.314000000006,213,6.932334080717489,3091.821000000001,446,0,0,0,235.10857142857142,1645.76,7,0,0,0,12.3376,246.752,20,99.32593999999999,9932.594,100,59.796928571428566,837.1569999999998,14,0,0,0,0,0,0,0,0,0,7.0,AS14.06
-0.6,0.95,1.3079717844329746,0.6666666666666666,0,3,7.5,7.0,7.2,59.80966374400069,20454.905000448234,342,35.35279746835443,2792.871000000001,79,45.64414511041009,14469.193999999994,317,7.724549763033176,1629.88,211,0,0,0,0,0,0,0,0,0,21.00185,840.074,40,80.76263636363636,888.3889999999999,11,0,0,0,18.844526315789476,358.04600000000005,19,7.959083333333333,95.509,12,0,0,0,6.8,AS14.05
0.4666666666666666,1.05,2.281367619567037,0.5833333333333334,1.0,3,7.6,7.8,7.8,48.81095750503291,14936.15299654007,306,276.7294729729729,20477.980999999996,74,17.413634285714284,3047.3859999999995,175,42.3282025862069,9820.143,232,13.265222222222222,119.387,9,0,0,0,28.16225,112.649,4,57.53641666666667,2071.311,36,0,0,0,9.847999999999999,19.695999999999998,2,167.8505,335.701,2,14.598500000000001,29.197000000000003,2,0,0,0,6.8,AS14.03
-0.48333333333333334,-0.11249999999999999,6.973567351995794,0.5925925925925926,1.0,3,7.4,6.4,5.75,41.12664014121653,23771.19800162315,578,9.688693156732892,4388.978000000005,453,28.735445103857572,9683.844999999998,337,41.21788709677419,2555.5090000000005,62,0,0,0,0,0,0,0,0,0,12.570115384615384,326.82300000000004,26,17.35341860465116,746.197,43,25.22732142857143,706.365,28,0,0,0,0,0,0,0,0,0,4.5,AS14.02
-0.4666666666666666,0.375,2.359440688953699,0.8333333333333334,1.0,3,6.8,6.2,6.4,76.56001598669836,43103.28900051117,563,36.77484307692308,23903.648000000005,650,44.36078154425612,23555.575000000015,531,68.94313333333334,3102.4410000000003,45,25.41133333333333,76.234,3,57.203,114.406,2,0,0,0,16.67925714285714,583.7739999999999,35,51.30503603603604,5694.859000000001,111,26.090571428571426,365.268,14,0,0,0,11.031410256410256,430.2249999999999,39,0,0,0,6.5,AS14.01
0.1125,1.2583333333333333,1.9064479971096961,1.0,0,3,7.4,7.5,7.0,47.801530612569294,7026.825000047687,147,8.560878787878789,282.509,33,29.68523684210526,4512.155999999998,152,29.313333333333333,87.94,3,0,0,0,0,0,0,0,0,0,6.70778125,214.64899999999997,32,38.1192087912088,3468.848,91,0,0,0,0,0,0,12.536285714285713,87.75399999999999,7,0,0,0,7.6,AS14.08
-1.025,0.9,0.7190798021916733,1.0,0,3,7.4,7.5,7.333333333333333,44.56141739306244,5124.563000202182,115,29.46857575757576,4862.315000000001,165,167.733125,5367.459999999998,32,0,0,0,8.059,8.059,1,0,0,0,3.011,3.011,1,10.59211111111111,190.658,18,21.412454545454544,235.53699999999998,11,0,0,0,0,0,0,0,0,0,0,0,0,7.4,AS14.14
-0.25,0.7250000000000001,2.9805555555555556,1.0,1.0,3,7.5,7.25,7.6,57.39466497801282,22613.49800133705,394,16.258923076923075,1056.8300000000002,65,35.216438162544165,9966.252000000004,283,11.528934812760056,8312.362000000005,721,24.8705,99.482,4,128.0055,256.011,2,1.684,5.052,3,11.874391304347826,273.111,23,80.81277777777778,727.315,9,38.77767391304348,1783.773,46,40.1235,80.247,2,1.0213999999999999,5.106999999999999,5,24.224,24.224,1,6.8,AS14.09
0.3833333333333333,0.7666666666666666,0.5000234022036348,1.0,0,3,7.0,7.0,7.0,31.184604468630322,4178.736998796463,134,7.989231884057968,551.257,69,16.651615384615386,1298.826000000001,78,13.852666666666666,41.558,3,9.424875,75.399,8,231.2636666666667,1387.582,6,0,0,0,7.237037037037037,195.39999999999998,27,84.47166666666668,506.83000000000004,6,0,0,0,0,0,0,0,0,0,0,0,0,7.0,AS14.20
-0.13333333333333333,0.9333333333333332,4.187709787304754,0.6666666666666666,0.5555555555555556,3,7.0,7.0,7.0,77.41984569290538,12542.015002250671,162,4.3548940397350995,657.5889999999996,151,30.05128301886792,3185.4359999999997,106,224.86149999999998,4497.23,20,0,0,0,0,0,0,22.353000000000005,67.05900000000001,3,9.09745,181.94899999999998,20,42.66220408163266,2090.448,49,5.281,15.843,3,0,0,0,0,0,0,0,0,0,7.25,AS14.17
-0.4000000000000001,1.0,1.5048610069776691,0.5833333333333334,0,-3,6.8,7.5,7.0,54.65671958179074,20660.240001916896,378,29.44175862068965,2561.432999999999,87,42.57488022284123,15284.381999999985,359,6.793494023904382,1705.1670000000004,251,0,0,0,0,0,0,0,0,0,20.527575,821.1029999999998,40,48.7254,243.627,5,0,0,0,20.214850000000002,404.297,20,7.512470588235295,127.712,17,0,0,0,6.75,AS14.05
-0.7333333333333334,-0.15,5.541304740240432,0.7407407407407408,1.0,-3,4.5,7.4,6.4,46.51545502479324,26374.262999057766,567,11.583883826879271,5085.325000000004,439,36.2286,9962.864999999998,275,49.3518,2961.1079999999997,60,0,0,0,0,0,0,0,0,0,13.785370370370371,372.20500000000004,27,31.986848101265824,2526.961,79,24.2544375,388.071,16,0,0,0,0,0,0,0,0,0,6.8,AS14.02
-0.31666666666666665,0.5,2.4807953028259155,0.75,1.0,-3,6.5,6.8,6.2,72.90337135780206,30036.188999414444,412,44.71437675350702,22312.474000000024,499,44.40884365781711,15054.597999999998,339,91.08745454545455,2003.9240000000002,22,9.2256,46.128,5,57.203,114.406,2,17.107,17.107,1,18.360111111111113,495.72299999999996,27,63.879777777777775,3449.5080000000003,54,29.03092857142857,406.433,14,0,0,0,14.66693103448276,425.34099999999995,29,0,0,0,6.5,AS14.01
-0.04999999999999999,0.85,3.2739622569596056,1.0,0.6666666666666666,-3,6.25,6.8,7.8,70.42752757493187,38312.57500076294,544,24.402372727272734,2684.2610000000004,110,55.61388270676692,36983.23199999997,665,67.96918181818182,1495.322,22,0,0,0,0,0,0,0,0,0,40.384795918367345,1978.855,49,29.345428571428574,1643.3440000000003,56,56.6804,283.402,5,52.811749999999996,211.24699999999999,4,0,0,0,0,0,0,7.4,AS14.13
-0.6,0.4666666666666666,2.4652683185677375,0.75,0,-3,7.0,7.0,7.0,110.31388732301244,23496.857999801647,213,55.3279534883721,2379.1020000000008,43,45.05576595744681,8470.483999999999,188,7.691730978260869,2830.5570000000025,368,0,0,0,272.78866666666664,1636.732,6,0,0,0,12.387736842105264,235.36700000000005,19,106.92302000000001,10692.302,100,64.28099999999999,707.0909999999999,11,0,0,0,0,0,0,0,0,0,6.2,AS14.06
-0.5,0.5555555555555555,2.698021769102381,0.6666666666666666,0.55,-3,6.75,6.0,6.5,94.50224702840761,31752.755001544952,336,15.94536119402985,5341.696000000003,335,35.35198673740053,13327.699000000013,377,185.97239285714292,5207.227000000002,28,0,0,0,0,0,0,0,0,0,29.19386363636364,642.2650000000001,22,147.9222,6656.499000000003,45,50.117000000000004,200.46800000000002,4,150.612,150.612,1,182.2155,364.431,2,0,0,0,5.4,AS14.07
-0.2888888888888889,0.9333333333333332,1.518200215562214,0.625,0.625,-3,6.75,7.0,6.2,98.47973626524534,8961.656000137325,91,8.176436781609194,1422.7,174,34.97559259259259,2833.0229999999997,81,212.85483333333332,2554.258,12,21.781666666666666,65.345,3,0,0,0,0,0,0,8.37,50.22,6,35.3640625,565.825,16,4.944,9.888,2,0,0,0,19.138,19.138,1,5.22,5.22,1,7.0,AS14.16
-0.04999999999999999,1.0166666666666666,3.086910998692188,0.6666666666666666,0.5555555555555556,-3,7.25,7.0,7.0,102.02417461708109,19282.569002628326,189,4.22050289017341,730.1469999999996,173,29.89195384615385,3885.954000000001,130,224.86149999999998,4497.23,20,0,0,0,0,0,0,22.353000000000005,67.05900000000001,3,8.874478260869566,204.11299999999997,23,52.807818181818185,2904.4300000000003,55,5.281,15.843,3,0,0,0,0,0,0,0,0,0,7.0,AS14.17
-0.6833333333333332,0.8666666666666667,3.0976082112421124,0.9318181818181818,1.0,-3,7.25,8.0,7.0,33.8809428685052,11858.330003976822,350,11.363797402597402,4375.062000000002,385,25.061841379310344,7267.934000000001,290,0,0,0,0,0,0,60.163666666666664,360.98199999999997,6,0,0,0,17.13423809523809,359.819,21,54.150666666666666,487.356,9,0,0,0,0,0,0,0,0,0,0,0,0,6.6,AS14.19
0.3333333333333333,0.6055555555555555,3.010314587126962,0.6875,0.6666666666666666,-3,6.25,6.2,6.5,55.989540167462465,20212.22400045395,361,8.775001782531195,4922.776000000004,561,25.208744444444438,2268.787,90,78.782075,3151.2829999999994,40,11.175400000000002,55.87700000000001,5,28.086750000000002,112.34700000000001,4,40.782538461538444,530.1729999999998,13,9.56165,191.23299999999995,20,81.27862365591398,7558.912000000002,93,30.097951807228917,2498.1299999999997,83,0,0,0,4.766444444444444,42.898,9,0,0,0,6.4,AS14.12
